date,open,high,low,close,volume
2024-02-27,0.13833,0.14696,0.13592,0.14467,229328095.0
2024-02-28,0.14467,0.147,0.13,0.13826,291629473.0
2024-02-29,0.13825,0.14643,0.13551,0.14223,172991591.0
2024-03-01,0.14223,0.16757,0.14135,0.16157,264229212.0
2024-03-02,0.16156,0.16433,0.15562,0.1625,179968128.0
2024-03-03,0.16251,0.16426,0.142,0.15358,255618419.0
2024-03-04,0.15358,0.156,0.147,0.15047,242157762.0
2024-03-05,0.15047,0.16,0.11552,0.13542,417379479.0
2024-03-06,0.13541,0.153,0.12941,0.14833,303727769.0
2024-03-07,0.14832,0.15427,0.1438,0.1514,186239165.0
2024-03-08,0.15139,0.16,0.147,0.15372,309802773.0
2024-03-09,0.15372,0.16206,0.15116,0.15489,175350684.0
2024-03-10,0.15489,0.15776,0.14561,0.15005,161447957.0
2024-03-11,0.15004,0.16478,0.142,0.16139,307103997.0
2024-03-12,0.16146,0.16666,0.14631,0.15819,219826194.0
2024-03-13,0.15821,0.16789,0.15592,0.16652,216513690.0
2024-03-14,0.16651,0.16656,0.1498,0.15846,211296504.0
2024-03-15,0.15848,0.16088,0.13634,0.14737,239608472.0
2024-03-16,0.1474,0.14844,0.12917,0.13331,206573605.0
2024-03-17,0.13333,0.14132,0.126,0.13948,207407997.0
2024-03-18,0.13953,0.14171,0.1289,0.13269,173299101.0
2024-03-19,0.13268,0.13384,0.11599,0.12067,249779274.0
2024-03-20,0.12068,0.13361,0.116,0.13308,168970095.0
2024-03-21,0.13307,0.13888,0.13001,0.13806,140695598.0
2024-03-22,0.13804,0.14263,0.12898,0.13382,157512891.0
2024-03-23,0.13378,0.13807,0.13219,0.13385,83811658.0
2024-03-24,0.13391,0.13973,0.13217,0.13871,60697015.0
2024-03-25,0.13871,0.14689,0.13731,0.14528,128908362.0
2024-03-26,0.14526,0.15191,0.14426,0.14756,123530120.0
2024-03-27,0.14755,0.14918,0.13901,0.14189,140729028.0
2024-03-28,0.14183,0.14628,0.13841,0.14566,106178148.0
2024-03-29,0.14566,0.15424,0.14239,0.15159,178178673.0
2024-03-30,0.15163,0.15394,0.14493,0.14699,105020803.0
2024-03-31,0.14693,0.15098,0.14644,0.14971,67448639.0
2024-04-01,0.1497,0.15018,0.13545,0.13928,133682544.0
2024-04-02,0.13928,0.13928,0.12783,0.12974,130839423.0
2024-04-03,0.12976,0.13379,0.1256,0.13076,93362668.0
2024-04-04,0.13075,0.14497,0.13017,0.14455,257333982.0
2024-04-05,0.14453,0.1448,0.13496,0.14016,138494872.0
2024-04-06,0.14016,0.15294,0.13941,0.15031,138825735.0
2024-04-07,0.15031,0.154,0.14632,0.14802,129764307.0
2024-04-08,0.14802,0.16078,0.1451,0.15791,150679341.0
2024-04-09,0.15793,0.16257,0.14659,0.14726,159613520.0
2024-04-10,0.14715,0.14978,0.13946,0.14745,126150033.0
2024-04-11,0.14748,0.14999,0.14036,0.14191,90822376.0
2024-04-12,0.14189,0.14425,0.1085,0.12007,265292116.0
2024-04-13,0.12006,0.12006,0.08419,0.09793,405394554.0
2024-04-14,0.09799,0.11178,0.09272,0.10732,272998836.0
2024-04-15,0.10732,0.11429,0.10044,0.10226,199367081.0
2024-04-16,0.10224,0.10912,0.09785,0.10748,191971437.0
2024-04-17,0.10746,0.11302,0.10407,0.10914,262668364.0
2024-04-18,0.10912,0.11463,0.10483,0.10829,226175201.0
2024-04-19,0.1083,0.11063,0.09914,0.10848,194166538.0
2024-04-20,0.1085,0.11868,0.10662,0.1183,135486143.0
2024-04-21,0.11829,0.119,0.11347,0.1161,94229441.0
2024-04-22,0.1161,0.11981,0.11517,0.11864,87687525.0
2024-04-23,0.11861,0.12037,0.11449,0.11725,93857047.0
2024-04-24,0.11723,0.13151,0.11609,0.1174,299696827.0
2024-04-25,0.11742,0.12281,0.11287,0.12005,140867665.0
2024-04-26,0.12006,0.12071,0.11511,0.11666,94027567.0
2024-04-27,0.11668,0.11782,0.11096,0.113,107204100.0
2024-04-28,0.11304,0.11609,0.11078,0.1114,76786102.0
2024-04-29,0.1114,0.11552,0.10886,0.11306,104147266.0
2024-04-30,0.11313,0.11759,0.10325,0.10781,183893174.0
2024-05-01,0.10778,0.117,0.10424,0.11647,211299294.0
2024-05-02,0.11645,0.12003,0.11153,0.11795,103796275.0
2024-05-03,0.11797,0.12152,0.11475,0.1203,100470042.0
2024-05-04,0.12029,0.12167,0.1183,0.11948,76277110.0
2024-05-05,0.11949,0.12298,0.11608,0.12132,75474130.0
2024-05-06,0.12136,0.12825,0.121,0.1218,126881540.0
2024-05-07,0.12185,0.13007,0.12123,0.12568,105902138.0
2024-05-08,0.12568,0.12999,0.12069,0.12184,156873419.0
2024-05-09,0.12186,0.12874,0.11978,0.12815,112712055.0
2024-05-10,0.1282,0.13202,0.12266,0.12581,151946574.0
2024-05-11,0.12579,0.12696,0.12156,0.12243,74536458.0
2024-05-12,0.12245,0.12803,0.1219,0.12631,55061573.0
2024-05-13,0.12631,0.12669,0.1155,0.11715,166177684.0
2024-05-14,0.11714,0.11816,0.11126,0.11168,115876868.0
2024-05-15,0.11168,0.12003,0.11071,0.11953,106767796.0
2024-05-16,0.11949,0.12273,0.1157,0.1178,109859251.0
2024-05-17,0.1178,0.12221,0.11528,0.12082,97420499.0
2024-05-18,0.12083,0.12338,0.11875,0.11952,64437905.0
2024-05-19,0.11949,0.12095,0.114,0.11436,76285129.0
2024-05-20,0.11438,0.12505,0.11329,0.12504,116952558.0
2024-05-21,0.12506,0.12739,0.12208,0.1244,133850936.0
2024-05-22,0.12438,0.12659,0.11878,0.12149,123918210.0
2024-05-23,0.12156,0.12398,0.11,0.1168,207038547.0
2024-05-24,0.11679,0.11875,0.11377,0.11732,91817664.0
2024-05-25,0.11725,0.143,0.11693,0.13624,392822877.0
2024-05-26,0.13623,0.1397,0.13132,0.13395,395417773.0
2024-05-27,0.134,0.1378,0.13219,0.13752,202988410.0
2024-05-28,0.13756,0.1557,0.1326,0.15399,503191786.0
2024-05-29,0.15397,0.1599,0.14759,0.15427,366547465.0
2024-05-30,0.15427,0.165,0.14345,0.1459,397277952.0
2024-05-31,0.14589,0.14877,0.14,0.14186,188371516.0
2024-06-01,0.14187,0.1534,0.14147,0.15102,203213756.0
2024-06-02,0.15101,0.15195,0.14038,0.14167,191755601.0
2024-06-03,0.14168,0.14889,0.14125,0.14489,191292261.0
2024-06-04,0.14485,0.14781,0.1424,0.14473,155543228.0
2024-06-05,0.14474,0.14695,0.14192,0.14656,164418268.0
2024-06-06,0.14662,0.14784,0.1352,0.13723,152668500.0
2024-06-07,0.13723,0.14,0.11112,0.12441,299357203.0
2024-06-08,0.1244,0.12499,0.11576,0.11727,179180601.0
2024-06-09,0.11725,0.13218,0.11708,0.12979,247692328.0
2024-06-10,0.12981,0.13049,0.12127,0.12545,218754850.0
2024-06-11,0.12545,0.12844,0.115,0.11734,283034105.0
2024-06-12,0.11729,0.12405,0.11318,0.12022,215476769.0
